,accuracy,average_loss,cell0_size,cell1_size,cell2_size,cell3_size,cell4_size,cell5_size,cell6_size,conv,degree_of_convexity,global_step,loss,num_epochs,num_labels,temp
149,0.294650554657,3.33358502388,2372,1521,929,771,403,2501,764,1.0,0.877735354792,2461,7727.25,6,7,0.0005
150,0.138481453061,3.24778914452,1349,1309,1371,1228,1354,1332,1318,0.0,0.151447921177,1350,7528.37548828,6,7,5.0
151,0.0944779962301,2.76910543442,896,1868,1245,715,2342,1686,509,0.25,0.190272502372,2305,6418.78662109,6,7,5.0
152,0.458782911301,2.49317979813,935,1395,1052,1001,152,499,4227,0.5,0.300818034521,4161,5776.69775391,6,7,5.0
153,0.205349445343,4.3547410965,268,1709,6026,136,602,217,303,0.75,0.547351272311,5932,10094.2900391,6,7,5.0
154,0.15962035954,10.3058443069,57,1471,134,6730,63,520,286,1.0,0.761320705318,6625,23888.9472656,6,7,5.0
155,0.142364099622,3.35554075241,1303,1352,1389,1325,1312,1242,1338,0.0,0.152783285857,1367,7778.14355469,6,7,1.0
156,0.172993957996,2.52584338188,2315,1907,719,538,1020,1229,1533,0.25,0.187780121673,2279,5854.90478516,6,7,1.0
157,0.268334776163,4.32640647888,163,369,1249,970,724,2415,3371,0.5,0.302116885255,3318,10028.6103516,6,7,1.0
158,0.131635740399,3.18152952194,600,416,1212,189,423,1401,5020,0.75,0.466895615244,4942,7371.60400391,6,7,1.0
159,0.225625544786,3.57562541962,1901,124,4499,607,253,1799,78,1.0,0.602116974914,4429,8288.29980469,6,7,1.0
160,0.209753990173,2.45745420456,1996,904,720,1811,1001,1605,1224,0.0,0.197945667637,1965,5693.92138672,6,7,0.1
161,0.145446702838,3.99767589569,1274,2354,644,564,1700,2036,689,0.25,0.216916457259,2317,9262.61523438,6,7,0.1
162,0.056514237076,6.29698610306,1522,166,695,4007,169,340,2362,0.5,0.336099135921,3945,14596.4140625,6,7,0.1
163,0.106557376683,4.62056541443,144,5923,1777,228,197,249,743,0.75,0.540742704218,5831,10710.4707031,6,7,0.1
164,0.220353603363,3.07002711296,873,399,602,626,681,431,5649,1.0,0.673884035814,5560,7119.39306641,6,7,0.1
165,0.657031953335,1.33430767059,1882,325,1124,1511,3558,286,575,0.0,0.693012901291,3502,3092.92504883,6,7,0.01
166,0.572723329067,1.903170228,1238,1299,922,1624,2047,1176,955,0.25,0.644525049814,2015,4409.64550781,6,7,0.01
167,0.491371870041,2.0422372818,2328,1301,192,1386,1858,1814,382,0.5,0.69222929823,2292,4733.90625,6,7,0.01
168,0.583261430264,1.69736516476,2662,125,3415,1902,499,571,87,0.75,0.797856766464,3362,3934.49243164,6,7,0.01
169,0.48748922348,3.3896920681,47,1665,2382,1443,1324,414,1986,1.0,0.850077256416,2345,7857.30615234,6,7,0.01
170,0.708369255066,1.45167219639,1081,2080,2887,519,605,1290,799,0.0,0.803049938349,2842,3364.97607422,6,7,0.001
171,0.590948283672,1.41684734821,2426,2241,729,2737,373,453,302,0.25,0.785054117435,2694,3287.0859375,6,7,0.001
172,0.647692978382,1.76994776726,950,4249,526,846,919,1461,310,0.5,0.85504423821,4182,4104.50878906,6,7,0.001
173,0.51855045557,1.87640631199,2211,641,403,345,1621,1016,3024,0.75,0.847010912148,2977,4349.50976562,6,7,0.001
174,0.352179557085,4.03527784348,298,516,286,2624,1896,2420,1221,1.0,0.95031651174,2583,9349.73925781,6,7,0.001
175,0.643072962761,1.38990044594,1668,1291,786,2611,628,1415,862,0.0,0.688489585743,2570,3220.39941406,6,7,0.0005
176,0.574018120766,1.76175177097,1843,1002,1668,660,1478,454,2156,0.25,0.700362004955,2123,4081.97875977,6,7,0.0005
177,0.493528902531,2.34520363808,3408,411,950,661,782,1223,1826,0.5,0.848662736351,3355,5436.18212891,6,7,0.0005
178,0.311475396156,4.71130561829,1774,719,1374,271,3523,1323,277,0.75,0.845074243697,3468,10920.8066406,6,7,0.0005
179,0.14926661551,8.71768188477,6618,483,574,983,196,305,102,1.0,0.900837476547,6514,20207.5859375,6,7,0.0005
180,0.148899435997,3.74544119835,1362,1252,1295,1311,1350,1371,1320,0.0,0.151509717609,1350,8678.1875,6,7,5.0
181,0.252050071955,2.1184926033,555,892,1907,2314,772,1580,1241,0.25,0.190990261099,2278,4908.54736328,6,7,5.0
182,0.131204143167,3.76124119759,905,250,3679,472,1999,128,1828,0.5,0.315195735021,3622,8714.79589844,6,7,5.0
183,0.187661781907,2.99753332138,343,457,4581,1316,2118,374,72,0.75,0.461010913836,4509,6948.28222656,6,7,5.0
184,0.00992234703153,7.41029596329,92,471,4042,104,89,4141,322,1.0,0.682704576152,4076,17177.0664062,6,7,5.0
185,0.160051763058,2.59944033623,1344,1358,1349,1238,1296,1383,1293,0.0,0.151725001714,1362,6025.50292969,6,7,1.0
186,0.131522208452,2.24977278709,1358,2295,661,1622,1577,757,991,0.25,0.1876523296,2259,5217.22314453,6,7,1.0
187,0.158826068044,5.50025463104,1955,164,1476,4058,298,628,682,0.5,0.315031882176,3994,12744.0898438,6,7,1.0
188,0.135030195117,4.81801605225,5382,630,746,156,1225,299,823,0.75,0.485671763722,5298,11168.1611328,6,7,1.0
189,0.210185587406,4.41784477234,4396,884,1326,606,444,66,1539,1.0,0.571737832976,4328,10236.1464844,6,7,1.0
190,0.143658325076,3.45465373993,1927,1212,531,898,1535,1565,1593,0.0,0.186190025677,1897,8007.88720703,6,7,0.1
191,0.271786034107,2.46448612213,2010,914,2515,1162,476,730,1454,0.25,0.22038035823,2476,5712.67871094,6,7,0.1
192,0.354184627533,3.26157832146,3538,1289,2519,594,1019,140,162,0.5,0.321747667867,3483,7560.33837891,6,7,0.1
193,0.207506477833,3.4694955349,698,876,588,4459,366,85,2189,0.75,0.471887321398,4389,8042.29052734,6,7,0.1
194,0.279360979795,3.21266436577,140,226,88,7980,564,68,195,1.0,0.870459901377,7856,7440.53076172,6,7,0.1
195,0.622950792313,1.43434011936,1590,922,2264,1448,417,1662,958,0.0,0.642313741902,2229,3324.80029297,6,7,0.01
196,0.464193284512,2.88228225708,2377,1257,3017,288,395,591,1336,0.25,0.715757629981,2969,6681.13037109,6,7,0.01
197,0.638206124306,1.19533550739,526,2244,1933,297,2446,493,1322,0.5,0.807405278324,2408,2771.98291016,6,7,0.01
198,0.584807932377,1.78638529778,696,1031,3780,412,1387,1677,278,0.75,0.793880821959,3721,4139.0546875,6,7,0.01
199,0.542277812958,1.17771828175,2029,1411,806,1548,771,1146,1550,1.0,0.908759357663,1997,2729.95092773,6,7,0.01
200,0.574018120766,1.79782903194,1655,2995,1262,255,1212,1395,487,0.0,0.669845930591,2948,4165.56982422,6,7,0.001
201,0.589909434319,1.89504611492,855,898,883,1177,3405,1257,786,0.25,0.793726925255,3351,4394.61181641,6,7,0.001
202,0.545924961567,2.0917069912,572,3350,417,3135,321,373,1093,0.5,0.847143772402,3297,4850.66845703,6,7,0.001
203,0.699741184711,1.26592636108,1954,526,1715,963,551,2093,1459,0.75,0.897102881733,2060,2934.41723633,6,7,0.001
204,0.692838668823,1.43810248375,2110,690,462,1071,110,4590,228,1.0,0.95408031069,4518,3333.52148438,6,7,0.001
205,0.637618660927,1.49136793613,1949,402,1563,800,1561,1656,1330,0.0,0.676670522927,1918,3456.9909668,6,7,0.0005
206,0.557377040386,1.71841406822,1899,921,723,1338,1499,1405,1476,0.25,0.752305794506,1869,3983.28393555,6,7,0.0005
207,0.635461628437,1.44271409512,1412,863,973,1749,1553,1744,967,0.5,0.837288580262,1721,3344.21118164,6,7,0.0005
208,0.518774271011,2.0829873085,2222,3915,1240,247,396,533,708,0.75,0.862929707931,3854,4826.28173828,6,7,0.0005
209,0.338939189911,4.97643136978,5585,174,94,1217,1,1684,506,1.0,0.923843562096,4712,11540.3447266,6,7,0.0005
210,0.139404401183,2.56691265106,1406,1335,1319,1328,1282,1283,1308,0.0,0.151377411234,1384,5947.53662109,6,7,5.0
211,0.135461598635,4.45785284042,927,1249,2275,518,1879,1644,769,0.25,0.188792948767,2240,10333.3027344,6,7,5.0
212,0.181974992156,2.41778850555,3533,390,2240,197,557,1417,927,0.5,0.304107482779,3477,5606.8515625,6,7,5.0
213,0.0250215698034,7.35261821747,2043,138,4443,655,503,113,1366,0.75,0.453922721063,4374,17043.3691406,6,7,5.0
214,0.175150990486,4.22890901566,6210,164,138,957,111,1530,151,1.0,0.716686234767,6113,9802.61132812,6,7,5.0
215,0.143596380949,3.66098713875,1329,1313,1341,1376,1298,1307,1297,0.0,0.152865984624,1355,8489.82910156,6,7,1.0
216,0.232959449291,2.40284609795,2349,1278,1780,1458,881,987,528,0.25,0.18656816688,2312,5569.79736328,6,7,1.0
217,0.0388433337212,3.67800378799,2648,639,1234,1028,3153,368,191,0.5,0.310196873109,3103,8521.93457031,6,7,1.0
218,0.598792076111,3.05619740486,870,694,339,230,156,5551,1421,0.75,0.506251701325,5464,7084.265625,6,7,1.0
219,0.355910271406,2.93906712532,72,266,1028,402,3998,3397,98,1.0,0.60936999677,3935,6812.7578125,6,7,1.0
220,0.19327005744,3.25565671921,1622,783,1236,1621,1663,695,1641,0.0,0.18099394403,1637,7546.61230469,6,7,0.1
221,0.285899102688,2.70839619637,1065,2086,410,1717,562,2443,978,0.25,0.216139681147,2405,6280.77099609,6,7,0.1
222,0.160051763058,2.78234410286,2078,129,997,259,232,1232,4334,0.5,0.343742059723,4266,6449.47363281,6,7,0.1
223,0.186367556453,5.2543721199,155,94,5545,561,276,1290,1340,0.75,0.508709864576,5458,12179.6347656,6,7,0.1
224,0.889991343021,1.04657793045,148,8251,158,138,190,125,251,1.0,0.906834015433,8122,2425.96777344,6,7,0.1
225,0.417169988155,2.98121500015,1963,829,750,1052,240,1897,2530,0.0,0.581364021924,2490,6910.45654297,6,7,0.01
226,0.322260558605,3.83186388016,429,419,2188,1163,4110,669,283,0.25,0.64780626568,4046,8882.26074219,6,7,0.01
227,0.421915441751,2.45407533646,1516,858,459,171,2277,2419,1561,0.5,0.72610318144,2381,5688.54638672,6,7,0.01
228,0.483606547117,1.98391413689,2090,569,1249,475,1575,2836,467,0.75,0.83037146621,2792,4598.71289062,6,7,0.01
229,0.719896435738,1.11415708065,276,1300,1555,2627,760,1197,1546,1.0,0.926040938856,2586,2581.50195312,6,7,0.01
230,0.420189827681,3.26957917213,3504,740,1145,902,1547,474,949,0.0,0.762266730695,3450,7578.88427734,6,7,0.001
231,0.516170740128,1.75531876087,589,509,715,2998,1898,1483,1069,0.25,0.757502128638,2951,4070.58422852,6,7,0.001
232,0.725743830204,0.902555763721,670,234,3631,2261,585,1721,159,0.5,0.856628009288,3574,2093.02685547,6,7,0.001
233,0.43122035265,3.00358605385,342,1009,1121,3462,885,2006,436,0.75,0.891489440096,3408,6965.31591797,6,7,0.001
234,0.530427277088,3.9170768261,1195,370,1315,2396,382,247,3356,1.0,0.9113776499,3304,9075.8671875,6,7,0.001
235,0.657463312149,0.922068059444,831,625,1128,2404,615,717,2941,0.0,0.718127112439,2895,2137.35375977,6,7,0.0005
236,0.629693567753,1.35860681534,2204,1140,783,881,761,2136,1356,0.25,0.803635102016,2170,3147.89208984,6,7,0.0005
237,0.610008656979,1.7162168026,1896,821,2654,1560,453,466,1411,0.5,0.794163673904,2612,3978.19067383,6,7,0.0005
238,0.157031923532,7.61413145065,4653,349,502,2510,144,219,884,0.75,0.851160975558,4580,17649.5566406,6,7,0.0005
239,0.397756695747,2.13947200775,884,2061,2154,218,1140,211,2593,1.0,0.952860457868,2552,4959.29589844,6,7,0.0005
240,0.141932696104,2.03977966309,1332,1301,1308,1315,1290,1386,1329,0.0,0.151428393123,1364,4728.20898438,6,7,5.0
241,0.110440038145,2.35531353951,1652,525,2246,649,1032,1943,1214,0.25,0.188277328161,2211,5459.61669922,6,7,5.0
242,0.210866749287,3.50118422508,217,1035,598,1329,1804,3961,317,0.5,0.305997567285,3899,8119.24609375,6,7,5.0
243,0.138050049543,7.03675508499,1335,1242,88,174,551,5598,273,0.75,0.507689870039,5510,16311.1982422,6,7,5.0
244,0.134225293994,3.46582102776,596,92,6232,698,1134,418,91,1.0,0.710682499176,6135,8030.30712891,6,7,5.0
245,0.141009062529,2.91951704025,1297,1265,1393,1339,1361,1330,1276,0.0,0.151335732992,1371,6770.35986328,6,7,1.0
246,0.106171771884,3.65332245827,1507,2348,1316,1881,528,988,693,0.25,0.19022506174,2312,8464.74804688,6,7,1.0
247,0.169542714953,3.47656941414,1557,3599,1363,1407,163,383,789,0.5,0.300219317315,3543,8058.68798828,6,7,1.0
248,0.190681621432,2.81082963943,763,661,836,4794,1765,156,286,0.75,0.46253310327,4719,6515.50292969,6,7,1.0
249,0.153149262071,2.87714266777,6461,78,1544,206,327,98,547,1.0,0.740470990435,6360,6669.21679688,6,7,1.0
250,0.185936152935,3.38452887535,1606,867,1459,1704,1815,1113,697,0.0,0.190731675587,1787,7845.33789062,6,7,0.1
251,0.149698019028,2.53844714165,2391,733,1294,1707,1942,108,1086,0.25,0.214174856784,2354,5884.12060547,6,7,0.1
252,0.284728199244,2.99513411522,1180,522,333,2114,1272,3637,203,0.5,0.315884689393,3580,6942.72070312,6,7,0.1
253,0.439603120089,3.51984262466,349,844,77,4040,330,3174,447,0.75,0.484449367027,3977,8158.99511719,6,7,0.1
254,0.133304566145,8.71151447296,7093,676,451,135,674,122,110,1.0,0.807535536102,6982,20193.2910156,6,7,0.1
255,0.649417877197,1.38435673714,2735,2222,549,2249,361,517,628,0.0,0.739032868855,2692,3210.32324219,6,7,0.01
256,0.548317492008,2.00053954124,757,2569,1612,646,1122,476,2079,0.25,0.703912324534,2528,4637.25048828,6,7,0.01
257,0.44521138072,2.35268783569,1075,529,2903,1882,775,604,1493,0.5,0.736784455649,2858,5453.53027344,6,7,0.01
258,0.320966362953,2.79751968384,1110,3619,1836,275,118,942,1361,0.75,0.879475195247,3563,6484.65039062,6,7,0.01
259,0.744497179985,1.28627359867,1170,2715,136,816,434,864,3126,1.0,0.953109361629,3077,2980.29589844,6,7,0.01
260,0.53255712986,1.77950465679,2235,2047,381,1130,2146,297,1025,0.0,0.709563954228,2200,4126.67138672,6,7,0.001
261,0.435045331717,2.59849762917,741,408,1540,808,512,1823,3429,0.25,0.806340110254,3375,6020.71923828,6,7,0.001
262,0.524384975433,1.98502111435,1524,2236,1360,1426,289,844,1582,0.5,0.782917965563,2202,4599.29394531,6,7,0.001
263,0.406384825706,2.97172307968,1762,369,805,595,691,375,4664,0.75,0.874379933182,4592,6888.45410156,6,7,0.001
264,0.647692978382,0.994656145573,596,1117,2410,1258,1565,618,1697,1.0,0.912763582972,2372,2306.60766602,6,7,0.001
265,0.626240849495,1.66396701336,1203,1406,279,1447,1770,1788,1368,0.0,0.673325066311,1761,3855.41162109,6,7,0.0005
266,0.636912465096,1.14904510975,2102,1593,648,2497,474,1398,549,0.25,0.804846287835,2457,2664.63574219,6,7,0.0005
267,0.362106174231,2.93033099174,4054,188,536,887,1441,1052,1103,0.5,0.69100458535,3990,6789.57714844,6,7,0.0005
268,0.422960728407,2.01959562302,523,924,1307,1990,1171,1171,2175,0.75,0.896841297644,2141,4679.40283203,6,7,0.0005
269,0.721000432968,0.978963255882,3888,554,274,101,330,917,3197,1.0,0.928759527787,3828,2270.21582031,6,7,0.0005
270,0.138421729207,2.6856918335,1333,1393,1322,1270,1330,1261,1352,0.0,0.152241449962,1371,6228.11962891,6,7,5.0
271,0.210957720876,3.2020509243,1284,696,1665,527,901,1834,2354,0.25,0.190344489615,2317,7422.35400391,6,7,5.0
272,0.0397065170109,2.92382216454,3831,165,344,1384,340,2039,1158,0.5,0.309670283318,3771,6774.49609375,6,7,5.0
273,0.314495265484,3.88503479958,142,1313,2498,571,1272,1866,1599,0.75,0.362678850711,2459,9005.51074219,6,7,5.0
274,0.178679332137,2.18150782585,233,319,4066,691,1104,2416,432,1.0,0.563957471038,4002,5054.55371094,6,7,5.0
275,0.144521132112,2.03354668617,1335,1303,1258,1290,1294,1439,1342,0.0,0.151653724959,1417,4713.76123047,6,7,1.0
276,0.200258955359,3.35388827324,1655,525,2318,736,1004,1203,1820,0.25,0.18650109836,2282,7770.95898438,6,7,1.0
277,0.14710958302,3.88574671745,1678,1670,150,3767,306,960,730,0.5,0.305626069216,3708,9007.16113281,6,7,1.0
278,0.188524588943,4.09987688065,1741,5303,663,923,97,395,139,0.75,0.499115427522,5220,9503.51464844,6,7,1.0
279,0.0686232224107,7.80916261673,85,336,755,523,530,6988,44,1.0,0.773172604463,6879,18093.8300781,6,7,1.0
280,0.21622787416,2.50089788437,1620,1228,1667,1027,1687,1019,1013,0.0,0.201973923446,1661,5794.58056641,6,7,0.1
281,0.173500210047,3.03551650047,1661,523,506,1372,2376,951,1872,0.25,0.212299320658,2339,7033.29150391,6,7,0.1
282,0.179818883538,4.57319498062,1322,253,4017,155,311,1178,2025,0.5,0.323989535717,3954,10605.2392578,6,7,0.1
283,0.166522860527,4.74399280548,4526,1814,674,523,87,1449,188,0.75,0.460819484306,4455,10996.5751953,6,7,0.1
284,0.472821384668,2.26743245125,3183,5200,93,84,430,29,242,1.0,0.704713881646,5119,5255.90869141,6,7,0.1
285,0.587575495243,2.48025918007,782,1446,1468,1042,2420,1205,898,0.0,0.657362665842,2383,5749.24072266,6,7,0.01
286,0.513373613358,2.45832586288,3162,1642,1524,931,206,854,942,0.25,0.736853159072,3112,5698.39941406,6,7,0.01
287,0.449094057083,2.2203476429,1357,1654,252,2270,2701,280,747,0.5,0.741245089793,2658,5146.765625,6,7,0.01
288,0.567112624645,1.44502913952,484,512,834,4019,1012,718,1682,0.75,0.818843040145,3956,3348.13256836,6,7,0.01
289,0.459879219532,1.52759766579,1023,1778,1042,1486,1487,716,1729,1.0,0.940191047305,1750,3540.97143555,6,7,0.01
290,0.581104397774,1.7912350893,2003,2952,1230,374,901,1150,651,0.0,0.674495296947,2906,4152.08300781,6,7,0.001
291,0.578765630722,1.93042504787,1039,576,1127,669,2335,1447,2068,0.25,0.785099314445,2299,4472.79492188,6,7,0.001
292,0.59490942955,2.72321224213,1282,111,1517,2972,635,1273,1471,0.5,0.819781014314,2926,6312.40625,6,7,0.001
293,0.507121264935,2.29895496368,476,3127,544,780,1647,397,2290,0.75,0.869952033859,3078,5326.67871094,6,7,0.001
294,0.610440015793,1.700720191,455,1528,271,2589,2174,1533,711,1.0,0.902706398803,2548,3942.26953125,6,7,0.001
295,0.665660023689,1.32915771008,2291,755,702,3142,846,880,645,0.0,0.731724531184,3093,3080.98754883,6,7,0.0005
296,0.614489018917,1.61870479584,3099,1357,413,466,847,250,2829,0.25,0.667084734586,3051,3753.77636719,6,7,0.0005
297,0.401207923889,2.74790263176,3423,303,291,3489,688,397,670,0.5,0.687741987415,3434,6369.63818359,6,7,0.0005
298,0.481018126011,2.44851946831,3522,81,1055,190,859,986,2568,0.75,0.85675866465,3467,5675.66796875,6,7,0.0005
299,0.411815434694,4.22849655151,4212,1679,102,365,1637,869,397,1.0,0.918178742724,4147,9805.88378906,6,7,0.0005
